order_id,order_date,customer_id,customer_segment,pincode,product_id,product_name,category,brand,quantity,item_price,margin_percent,order_total,delivery_delay_minutes,distance_km,delivery_performance,rating,sentiment,feedback_category,stock_received,damaged_stock,usable_stock,damage_%,is_delayed_flag,negative_feedback_flag,gross_margin_value,distance_bucket
436184281,2023-11-20 12:36:18,78614729,New,591291,15314,Cheese,Dairy & Breakfast,Banik-Ratta,3,578.85,20,3147.92,27,0.74,Significantly Delayed,2,Negative,App Experience,0,0,0,0.00%,1,1,629.584,0-1 km
9799231260,2024-03-07 08:59:56,22077605,Inactive,149394,39154,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa",3,946.86,25,872.83,4,0.9,On Time,4,Neutral,Customer Service,4,0,4,0.00%,0,0,218.2075,0-1 km
4071811527,2023-07-26 15:38:48,66023110,New,636641,661577,Cat Food,Pet Care,Majumdar PLC,1,720.95,35,1872.01,9,2.39,Slightly Delayed,4,Positive,Customer Service,3,2,1,66.67%,1,0,655.2035,2-3 km
5645359563,2024-08-08 23:28:23,87160527,New,720320,723678,Dog Food,Pet Care,"Lall, Datta and Swamy",3,675.46,35,2624.29,-5,4.78,On Time,2,Negative,App Experience,1,0,1,0.00%,0,1,918.5015,4-5 km
9411813703,2023-09-25 22:56:09,62600289,Inactive,72489,557908,Vitamins,Pharmacy,Sundaram Inc,3,942.37,20,4433,5,0.65,On Time,3,Negative,Delivery,4,0,4,0.00%,0,1,886.6,0-1 km
4270217473,2024-02-01 08:48:55,54580166,Regular,67494,336847,Toilet Cleaner,Household Care,"Dayal, Mammen and More",2,936.98,25,505.5,0,1.23,On Time,4,Neutral,Customer Service,3,2,1,66.67%,0,0,126.375,1-2 km
279851011,2023-04-11 09:45:14,12967305,New,963984,34186,Mangoes,Fruits & Vegetables,Mandal-Kar,3,925.65,25,3495.33,-1,4.34,On Time,3,Neutral,Delivery,0,0,0,0.00%,0,0,873.8325,4-5 km
6260524887,2024-06-01 06:43:44,57081917,Inactive,420892,94225,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",2,77.11,25,2457.11,-4,3.76,On Time,5,Positive,Delivery,4,0,4,0.00%,0,0,614.2775,3-4 km
5853998391,2023-09-08 02:48:14,94453274,Regular,208007,257719,Eggs,Dairy & Breakfast,Chaudhuri PLC,2,281.73,20,949.22,-3,4.67,On Time,3,Negative,Delivery,3,2,1,66.67%,0,1,189.844,4-5 km
9931976872,2024-06-24 05:17:20,8955057,Regular,613585,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",3,12.32,30,2487.83,-4,3.03,On Time,2,Negative,Delivery,3,0,3,0.00%,0,1,746.349,3-4 km
8432209832,2024-03-20 03:24:23,90346920,New,677618,336847,Toilet Cleaner,Household Care,"Dayal, Mammen and More",1,936.98,25,3835.31,12,4.17,Slightly Delayed,4,Neutral,Delivery,3,2,1,66.67%,1,0,958.8275,4-5 km
6023721507,2024-04-07 00:19:29,8791577,Regular,999631,327290,Sugar,Grocery & Staples,Nadkarni Inc,1,862.28,15,1849.03,-1,2.05,On Time,4,Neutral,Customer Service,3,0,3,0.00%,0,0,277.3545,2-3 km
3042338919,2023-05-17 14:52:39,76212152,Premium,685797,679284,Cough Syrup,Pharmacy,Pant LLC,3,877.89,20,2765.06,-3,1.33,On Time,3,Neutral,Delivery,3,2,1,66.67%,0,0,553.012,1-2 km
233646065,2023-09-19 22:28:29,16379942,Inactive,332997,803607,Soap,Personal Care,"Kadakia, Mohan and Sathe",1,949.73,35,578.85,5,4.89,On Time,4,Neutral,Delivery,3,0,3,0.00%,0,0,202.5975,4-5 km
9870610018,2024-02-08 05:23:21,94033330,Regular,609564,615545,Soap,Personal Care,Barman Inc,2,448.16,35,478.79,-1,0.86,On Time,2,Negative,Product Quality,3,0,3,0.00%,0,1,167.5765,0-1 km
1398230967,2024-04-22 09:58:26,46876240,Premium,447804,951463,Pet Treats,Pet Care,Balakrishnan-Kaur,3,787.4,35,1186.66,-4,4.81,On Time,1,Negative,App Experience,0,0,0,0.00%,0,1,415.331,4-5 km
8615488922,2023-11-04 00:06:14,92209869,Regular,680194,566052,Pain Reliever,Pharmacy,"Apte, Soman and Raju",3,87.3,20,3803.34,21,3.94,Significantly Delayed,4,Positive,Product Quality,4,0,4,0.00%,1,0,760.668,3-4 km
2748841057,2023-12-30 05:03:21,33544355,Premium,737494,552496,Dish Soap,Household Care,Dhar PLC,2,508,25,1587.18,24,0.84,Significantly Delayed,3,Neutral,Delivery,4,0,4,0.00%,1,0,396.795,0-1 km
1375867721,2024-07-15 16:57:54,4862761,Premium,153679,500633,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,3,154.5,20,2244.24,-3,4.45,On Time,1,Negative,Delivery,4,0,4,0.00%,0,1,448.848,4-5 km
8595141097,2024-03-31 10:24:16,96511007,New,470156,274207,Cough Syrup,Pharmacy,"Savant, Batta and Mander",1,328.51,20,3385.77,3,4.33,On Time,4,Positive,Product Quality,4,2,2,50.00%,0,0,677.154,4-5 km
4673382071,2024-01-16 13:25:12,21784094,Regular,284389,256783,Pet Treats,Pet Care,"Basu, Thakur and Rege",1,906.54,35,1479.69,9,4.9,Slightly Delayed,3,Neutral,Delivery,3,0,3,0.00%,1,0,517.8915,4-5 km
2948696008,2024-04-10 10:05:48,51872499,Premium,264965,131937,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",2,287.81,40,3103.41,-3,2.28,On Time,2,Negative,Customer Service,0,0,0,0.00%,0,1,1241.364,2-3 km
6839692624,2023-11-19 01:53:50,64497538,Premium,753834,67197,Butter,Dairy & Breakfast,Shetty-Bora,2,552.2,20,4464.84,25,1.17,Significantly Delayed,1,Negative,Delivery,3,0,3,0.00%,1,1,892.968,1-2 km
5770951298,2023-10-02 18:09:57,75510747,New,186578,329351,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe",3,310.87,20,957.11,-2,0.95,On Time,5,Positive,Delivery,3,2,1,66.67%,0,0,191.422,0-1 km
5084771819,2024-08-29 21:54:24,6344345,Premium,789598,154179,Pain Reliever,Pharmacy,"Barad, Devi and Andra",2,582.87,20,1207.68,13,1.37,Slightly Delayed,4,Neutral,App Experience,3,2,1,66.67%,1,0,241.536,1-2 km
422403644,2023-05-27 23:26:14,56548063,New,443618,317242,Pulses,Grocery & Staples,Rastogi Group,1,198.15,15,2331.5,8,0.56,Slightly Delayed,2,Negative,App Experience,3,0,3,0.00%,1,1,349.725,0-1 km
7176758896,2023-07-13 12:50:53,18394558,Regular,155249,492958,Lotion,Personal Care,Acharya PLC,2,84.2,35,2640.24,1,2.94,On Time,4,Neutral,Delivery,0,0,0,0.00%,0,0,924.084,2-3 km
8252905093,2024-04-21 23:13:31,42589311,Regular,176202,647462,Lotion,Personal Care,"Balan, Samra and Sekhon",3,326.42,35,2315.77,1,3.25,On Time,5,Positive,Customer Service,3,2,1,66.67%,0,0,810.5195,3-4 km
1488561572,2024-08-27 08:18:40,75928073,Inactive,442492,585299,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",1,799.46,35,4053.52,-1,2.51,On Time,4,Neutral,App Experience,3,0,3,0.00%,0,0,1418.732,2-3 km
6212984517,2024-03-16 21:47:29,72702075,Regular,362822,853932,Baby Wipes,Baby Care,Ranganathan-Peri,1,941.19,30,1388.01,-2,1.27,On Time,4,Positive,Customer Service,0,0,0,0.00%,0,0,416.403,1-2 km
6309784337,2024-05-06 17:37:10,26250082,New,557458,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,1,697.53,15,1905.92,0,4.05,On Time,2,Negative,Delivery,1,1,0,100.00%,0,1,285.888,4-5 km
4613890018,2023-10-24 12:43:17,53538932,Premium,932768,490602,Sugar,Grocery & Staples,Raghavan Inc,1,549.47,15,1545.79,0,3.82,On Time,4,Neutral,Delivery,3,0,3,0.00%,0,0,231.8685,3-4 km
3429728472,2023-03-31 08:31:30,64017365,Premium,130657,851978,Vitamins,Pharmacy,Parsa-Bala,1,715.72,20,4138.27,9,1.25,Slightly Delayed,3,Neutral,Delivery,3,2,1,66.67%,1,0,827.654,1-2 km
267738904,2023-10-24 23:10:36,63368244,New,905945,606256,Frozen Biryani,Instant & Frozen Food,Agate Ltd,2,369.28,40,3596.07,14,4.28,Slightly Delayed,5,Positive,Product Quality,0,0,0,0.00%,1,0,1438.428,4-5 km
3850416839,2024-07-01 02:05:28,57081917,Inactive,420892,697683,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",3,123.74,25,5490.94,13,1.32,Slightly Delayed,4,Neutral,App Experience,3,0,3,0.00%,1,0,1372.735,1-2 km
3412702479,2023-12-24 07:32:20,86479284,Premium,315863,444361,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",3,822.63,20,2344.83,5,1.11,On Time,4,Positive,App Experience,4,0,4,0.00%,0,0,468.966,1-2 km
2016183232,2023-07-19 04:15:07,44928499,New,227609,14145,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",3,630.84,25,1934.43,11,1.63,Slightly Delayed,4,Positive,Customer Service,0,0,0,0.00%,1,0,483.6075,1-2 km
3810280204,2023-10-26 17:52:28,84361534,Regular,332324,880510,Bread,Dairy & Breakfast,Roy-Char,3,951.43,20,2956.37,4,0.75,On Time,4,Neutral,App Experience,0,0,0,0.00%,0,0,591.274,0-1 km
2416767295,2024-07-05 03:36:54,767523,Inactive,375272,284460,Potatoes,Fruits & Vegetables,"Ramakrishnan, Anand and Khare",1,505.95,25,2358.76,9,1.13,Slightly Delayed,3,Negative,Customer Service,0,0,0,0.00%,1,1,589.69,1-2 km
2283439407,2023-07-14 02:18:09,46623192,New,232354,376447,Butter,Dairy & Breakfast,Gara and Sons,1,724.84,20,1216.8,4,0.57,On Time,2,Negative,Delivery,0,0,0,0.00%,0,1,243.36,0-1 km
4328802292,2023-06-14 19:43:21,9738801,Inactive,86659,378676,Orange Juice,Cold Drinks & Juices,Baral-Kamdar,2,881.42,30,1926.12,18,3.65,Significantly Delayed,4,Neutral,Delivery,3,2,1,66.67%,1,0,577.836,3-4 km
7072715691,2023-12-25 19:14:20,74195536,Premium,861407,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",2,242.57,35,2120.77,1,3.65,On Time,4,Neutral,Delivery,1,1,0,100.00%,0,0,742.2695,3-4 km
5640741373,2024-05-10 06:46:20,90298394,Regular,744905,89084,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",2,598.83,20,765.76,0,4.34,On Time,3,Negative,Delivery,3,0,3,0.00%,0,1,153.152,4-5 km
6931094066,2023-11-15 21:59:17,17159117,Premium,778786,461804,Sugar,Grocery & Staples,"Ghose, Ben and Divan",3,310.69,15,2802.27,-4,3.82,On Time,3,Neutral,Product Quality,4,0,4,0.00%,0,0,420.3405,3-4 km
3417088709,2024-05-30 17:24:44,62629494,Premium,597801,366066,Soap,Personal Care,Mandal LLC,3,918.58,35,912.29,21,1.29,Significantly Delayed,4,Positive,Product Quality,0,0,0,0.00%,1,0,319.3015,1-2 km
4424404315,2023-07-16 07:24:04,9274874,Regular,271335,313754,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",2,136.6,35,494.48,4,2.43,On Time,4,Positive,Product Quality,0,0,0,0.00%,0,0,173.068,2-3 km
2444087306,2023-07-28 08:25:29,56250563,Premium,202458,366066,Soap,Personal Care,Mandal LLC,1,918.58,35,2440.73,2,4.67,On Time,5,Positive,Delivery,0,0,0,0.00%,0,0,854.2555,4-5 km
486085268,2023-12-11 19:39:16,51040116,Regular,595645,354409,Pulses,Grocery & Staples,Bose-Pandit,3,325.08,15,4749.99,5,0.53,On Time,5,Positive,Customer Service,0,0,0,0.00%,0,0,712.4985,0-1 km
1731312620,2023-05-08 20:32:00,49795571,Premium,73093,589812,Detergent,Household Care,Bir PLC,1,163.03,25,843.21,-1,2.13,On Time,3,Neutral,Customer Service,0,0,0,0.00%,0,0,210.8025,2-3 km
6475582506,2023-09-23 04:50:27,82529927,Inactive,934156,140489,Soap,Personal Care,"Biswas, Kapoor and Patel",2,650.2,35,3895.25,4,2.09,On Time,5,Positive,Delivery,0,0,0,0.00%,0,0,1363.3375,2-3 km
1868581378,2024-03-29 18:27:14,93198324,Inactive,196294,552883,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall",3,888.16,25,2065.81,4,3.94,On Time,2,Negative,Product Quality,0,0,0,0.00%,0,1,516.4525,3-4 km
8884235937,2024-08-09 11:51:55,20298398,New,278627,859361,Shampoo,Personal Care,Mitter Group,2,432.39,35,1655.6,8,4.57,Slightly Delayed,5,Positive,Product Quality,3,0,3,0.00%,1,0,579.46,4-5 km
4590662628,2024-01-10 11:48:31,87200291,Inactive,603624,131937,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",2,287.81,40,3148.95,15,2.1,Slightly Delayed,3,Negative,Customer Service,0,0,0,0.00%,1,1,1259.58,2-3 km
992302540,2023-11-26 21:32:11,32203588,Premium,622176,993331,Pulses,Grocery & Staples,"Parmer, Gola and Yogi",2,102.44,15,198.72,3,3.48,On Time,2,Negative,Delivery,1,1,0,100.00%,0,1,29.808,3-4 km
7169974633,2024-10-16 16:03:22,59110513,Inactive,594217,153019,Onions,Fruits & Vegetables,Aurora LLC,2,947.95,25,2475.21,-1,2.57,On Time,4,Neutral,Delivery,3,0,3,0.00%,0,0,618.8025,2-3 km
6703651257,2024-01-17 01:26:31,93198324,Inactive,196294,954722,Ice Cream,Instant & Frozen Food,Mohan-Virk,1,616.45,40,727.87,3,2.43,On Time,2,Negative,Delivery,3,0,3,0.00%,0,1,291.148,2-3 km
7180810221,2023-09-10 16:44:46,20940403,Premium,711075,659290,Cheese,Dairy & Breakfast,Kapadia-D’Alia,3,319.34,20,657.8,9,0.51,Slightly Delayed,3,Neutral,Delivery,3,0,3,0.00%,1,0,131.56,0-1 km
7875587578,2024-07-15 08:47:10,60967677,Premium,938373,832348,Biscuits,Snacks & Munchies,Jani-Ram,1,831.43,35,3351.74,10,3.53,Slightly Delayed,1,Negative,Customer Service,3,2,1,66.67%,1,1,1173.109,3-4 km
2578671497,2024-01-25 00:04:47,76218218,Inactive,638879,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",2,12.32,30,3603.94,5,0.79,On Time,4,Neutral,Product Quality,4,0,4,0.00%,0,0,1081.182,0-1 km
6284350691,2024-06-20 01:00:52,57207678,New,347833,112390,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",2,877.98,35,726.41,0,4.5,On Time,4,Positive,Product Quality,3,0,3,0.00%,0,0,254.2435,4-5 km
5383261788,2023-10-18 21:18:10,34588087,New,385345,557908,Vitamins,Pharmacy,Sundaram Inc,2,942.37,20,3375.86,-4,2.11,On Time,4,Neutral,Product Quality,4,0,4,0.00%,0,0,675.172,2-3 km
6590867973,2023-11-20 08:37:18,56441247,Premium,27074,712307,Orange Juice,Cold Drinks & Juices,Chana LLC,2,264.89,30,1848.22,-1,0.73,On Time,5,Positive,Product Quality,0,0,0,0.00%,0,0,554.466,0-1 km
8787105023,2024-05-07 22:54:29,81822935,Regular,425857,398340,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",1,651.93,40,1443.64,3,3.68,On Time,4,Positive,Delivery,0,0,0,0.00%,0,0,577.456,3-4 km
1402916311,2024-04-23 12:52:28,14275043,New,576267,516376,Onions,Fruits & Vegetables,Agarwal-Dhar,2,877.43,25,4553.36,4,2.72,On Time,5,Positive,Customer Service,1,1,0,100.00%,0,0,1138.34,2-3 km
9715205272,2024-10-21 21:55:22,52409516,Inactive,502565,440875,Baby Wipes,Baby Care,Loyal Inc,2,275.03,30,1189.17,2,4.93,On Time,2,Negative,Product Quality,0,0,0,0.00%,0,1,356.751,4-5 km
3946852375,2024-07-04 12:26:55,96253172,Inactive,238657,894539,Dish Soap,Household Care,"Pall, Sule and Sood",3,445.48,25,150.99,0,4.04,On Time,3,Negative,Product Quality,3,0,3,0.00%,0,1,37.7475,4-5 km
3367039425,2024-03-10 03:46:29,86050297,Inactive,756155,385113,Lotion,Personal Care,"Sampath, Mane and Mody",1,816.38,35,703.11,2,1.38,On Time,3,Neutral,App Experience,0,0,0,0.00%,0,0,246.0885,1-2 km
687711388,2024-02-02 10:13:42,52757321,New,262684,542300,Popcorn,Snacks & Munchies,Gulati-Tandon,3,255.35,35,1385.43,12,1.67,Slightly Delayed,5,Positive,App Experience,0,0,0,0.00%,1,0,484.9005,1-2 km
647012431,2024-06-16 13:11:54,34281470,Premium,963652,18035,Dish Soap,Household Care,Ramesh Inc,2,968.94,25,3706.1,18,0.92,Significantly Delayed,2,Negative,Customer Service,4,0,4,0.00%,1,1,926.525,0-1 km
7143278295,2024-02-13 15:28:08,50557979,Premium,399392,647462,Lotion,Personal Care,"Balan, Samra and Sekhon",1,326.42,35,1597.11,-4,1.65,On Time,5,Positive,Product Quality,3,2,1,66.67%,0,0,558.9885,1-2 km
9736844695,2024-04-09 20:00:46,31978160,New,506540,564692,Cat Food,Pet Care,"Krishna, Bail and Dyal",1,215.65,35,1608.11,-5,1.4,On Time,5,Positive,Delivery,4,0,4,0.00%,0,0,562.8385,1-2 km
5933289680,2023-12-07 04:30:24,5751638,New,589333,747801,Toilet Cleaner,Household Care,Saha-Vora,2,277.76,25,2950.6,20,2.24,Significantly Delayed,3,Negative,Product Quality,0,0,0,0.00%,1,1,737.65,2-3 km
9494303116,2024-07-21 10:44:40,98858383,Regular,875536,336847,Toilet Cleaner,Household Care,"Dayal, Mammen and More",3,936.98,25,1538.49,5,3.87,On Time,4,Positive,Product Quality,3,2,1,66.67%,0,0,384.6225,3-4 km
9337878102,2023-05-16 03:51:12,9987182,Regular,35650,654623,Chips,Snacks & Munchies,Pradhan and Sons,3,422.14,35,3119.18,-4,0.63,On Time,3,Neutral,Delivery,1,1,0,100.00%,0,0,1091.713,0-1 km
6872621077,2023-09-14 18:19:29,77128325,Regular,833563,228286,Cola,Cold Drinks & Juices,Bhattacharyya PLC,2,179.08,30,3611.43,-5,3.42,On Time,3,Negative,Customer Service,0,0,0,0.00%,0,1,1083.429,3-4 km
7330237253,2023-12-07 12:22:17,28428852,Inactive,367282,677169,Cough Syrup,Pharmacy,Char-Divan,1,261.03,20,869.86,-1,3.63,On Time,3,Neutral,Product Quality,3,2,1,66.67%,0,0,173.972,3-4 km
7942616242,2023-09-30 08:07:45,33685414,Regular,269887,970529,Diapers,Baby Care,"Kurian, Patla and Sanghvi",3,827.44,30,1116,25,4.96,Significantly Delayed,2,Negative,Product Quality,4,0,4,0.00%,1,1,334.8,4-5 km
238520071,2024-02-20 05:25:38,77320193,Premium,816791,537274,Pet Treats,Pet Care,Lal-Chauhan,2,702.71,35,852.02,3,1.92,On Time,2,Negative,Product Quality,1,1,0,100.00%,0,1,298.207,1-2 km
5812379362,2023-08-05 10:51:03,46504355,Regular,603176,833557,Cereal,Dairy & Breakfast,"Gole, Chand and Dada",1,422.87,20,3865.78,-4,4.52,On Time,4,Neutral,Customer Service,4,0,4,0.00%,0,0,773.156,4-5 km
2616623847,2024-01-19 19:08:25,49915498,Premium,107053,853932,Baby Wipes,Baby Care,Ranganathan-Peri,3,941.19,30,3928,15,4.33,Slightly Delayed,3,Neutral,Delivery,0,0,0,0.00%,1,0,1178.4,4-5 km
2040854480,2023-12-10 00:09:16,40392019,Premium,287315,684939,Lotion,Personal Care,"Sibal, Bhatnagar and Rajan",1,727.95,35,946.86,25,2.48,Significantly Delayed,5,Positive,Delivery,4,2,2,50.00%,1,0,331.401,2-3 km
5456484560,2024-09-26 01:56:49,62600289,Inactive,72489,324809,Bread,Dairy & Breakfast,Sidhu PLC,1,608,20,1630.68,25,3.76,Significantly Delayed,2,Negative,Delivery,1,0,1,0.00%,1,1,326.136,3-4 km
883309006,2024-04-09 08:12:20,71229024,New,761366,131748,Dog Food,Pet Care,"Shroff, Wason and Dugar",1,81.35,35,1427.84,8,3.46,Slightly Delayed,4,Neutral,App Experience,4,0,4,0.00%,1,0,499.744,3-4 km
6528341992,2024-01-29 03:28:43,64497538,Premium,753834,336847,Toilet Cleaner,Household Care,"Dayal, Mammen and More",2,936.98,25,2360.73,11,2.7,Slightly Delayed,4,Neutral,Product Quality,3,2,1,66.67%,1,0,590.1825,2-3 km
3263203775,2024-09-28 15:27:48,44888581,Inactive,359510,563740,Chips,Snacks & Munchies,Mann-Kapadia,1,96.33,35,826.28,-1,3.36,On Time,1,Negative,Product Quality,3,0,3,0.00%,0,1,289.198,3-4 km
3660010934,2024-01-31 15:31:03,83577942,New,33088,613942,Pet Treats,Pet Care,"Dyal, Saraf and Goel",3,545,35,787.4,5,2.74,On Time,1,Negative,Delivery,1,0,1,0.00%,0,1,275.59,2-3 km
7944885043,2024-05-26 08:18:38,1683786,Regular,775942,760828,Pet Treats,Pet Care,"Khurana, Khosla and Yohannan",1,563.45,35,4410.72,-2,2.23,On Time,5,Positive,Customer Service,3,2,1,66.67%,0,0,1543.752,2-3 km
2506369831,2023-06-16 13:05:30,1529180,Inactive,516534,144124,Detergent,Household Care,Lalla-Srinivasan,2,162.67,25,255.35,13,4.07,Slightly Delayed,4,Neutral,Delivery,4,0,4,0.00%,1,0,63.8375,4-5 km
697061213,2023-03-25 09:41:55,91196901,Premium,1489,398340,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",2,651.93,40,4473.11,3,1.48,On Time,3,Neutral,Delivery,0,0,0,0.00%,0,0,1789.244,1-2 km
7079057004,2023-09-30 08:52:45,1507408,Inactive,478862,714999,Bread,Dairy & Breakfast,Kala Group,2,882.51,20,1946.09,22,3.58,Significantly Delayed,3,Neutral,Delivery,0,0,0,0.00%,1,0,389.218,3-4 km
1556153632,2024-05-04 08:35:19,67215939,New,699508,739448,Dish Soap,Household Care,Mand-Choudhry,3,755.66,25,1277.85,9,0.75,Slightly Delayed,4,Neutral,App Experience,1,0,1,0.00%,1,0,319.4625,0-1 km
2161235338,2024-04-12 15:00:38,38902882,Inactive,226571,704868,Detergent,Household Care,"Parikh, Oak and Kara",3,193.46,25,4431.77,9,4.68,Slightly Delayed,5,Positive,App Experience,4,2,2,50.00%,1,0,1107.9425,4-5 km
1247978468,2024-07-19 01:53:39,97484394,Inactive,577563,712003,Cola,Cold Drinks & Juices,"Karan, Bandi and Acharya",1,671.68,30,1662.15,-1,1.56,On Time,1,Negative,Customer Service,3,0,3,0.00%,0,1,498.645,1-2 km
5437627061,2024-08-22 02:04:33,58505903,New,289118,679865,Wheat Flour,Grocery & Staples,Memon-Barad,1,347.91,15,910.19,1,4.76,On Time,4,Neutral,Customer Service,0,0,0,0.00%,0,0,136.5285,4-5 km
9091960039,2024-02-11 09:54:55,13455530,Inactive,419575,689769,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,1,46.62,40,1349.36,0,2.76,On Time,3,Negative,Product Quality,0,0,0,0.00%,0,1,539.744,2-3 km
619198317,2023-11-20 16:57:35,81906973,New,114641,194682,Iced Tea,Cold Drinks & Juices,Sastry-Issac,1,912.29,30,4216.63,-5,4.77,On Time,4,Neutral,Delivery,3,0,3,0.00%,0,0,1264.989,4-5 km
9833179291,2023-05-04 18:32:00,90372221,Regular,262984,272170,Ice Cream,Instant & Frozen Food,Purohit Group,2,140.8,40,483.05,-4,0.59,On Time,3,Negative,App Experience,3,0,3,0.00%,0,1,193.22,0-1 km
4148760273,2024-05-22 01:40:57,93122847,Regular,537237,51036,Baby Food,Baby Care,Karnik PLC,2,931.61,30,994.97,3,4.35,On Time,5,Positive,Product Quality,4,0,4,0.00%,0,0,298.491,4-5 km
7206041763,2023-05-30 19:17:37,74694186,Inactive,956627,124290,Lotion,Personal Care,Sachdev Group,3,39.65,35,162.67,2,2.69,On Time,4,Positive,Product Quality,0,0,0,0.00%,0,0,56.9345,2-3 km
690097648,2023-12-27 20:11:22,2684440,Premium,574868,291238,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",2,746.03,35,3471.29,10,1.87,Slightly Delayed,2,Negative,App Experience,0,0,0,0.00%,1,1,1214.9515,1-2 km
4197061567,2024-02-04 03:20:32,52757321,New,262684,621677,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,3,317.8,40,3685.3,2,0.66,On Time,5,Positive,Customer Service,0,0,0,0.00%,0,0,1474.12,0-1 km
2009394836,2023-10-24 22:11:10,55056284,Inactive,969027,237083,Cough Syrup,Pharmacy,Hayer-Banerjee,3,577.13,20,1159.53,-2,3.18,On Time,5,Positive,App Experience,0,0,0,0.00%,0,0,231.906,3-4 km
277502363,2023-12-28 13:54:57,88203688,New,743672,667163,Orange Juice,Cold Drinks & Juices,Palla LLC,1,441.2,30,2682.72,5,4.14,On Time,3,Neutral,App Experience,0,0,0,0.00%,0,0,804.816,4-5 km
4356959622,2024-01-16 07:41:08,38709137,Inactive,855661,91670,Dish Soap,Household Care,Barman-Ahluwalia,2,439.24,25,2128.54,-5,3.45,On Time,3,Negative,Delivery,0,0,0,0.00%,0,1,532.135,3-4 km
174306009,2024-08-09 00:24:44,87457446,Premium,525466,832348,Biscuits,Snacks & Munchies,Jani-Ram,1,831.43,35,2424.07,27,1.41,Significantly Delayed,4,Positive,Delivery,3,2,1,66.67%,1,0,848.4245,1-2 km
9582674091,2024-08-16 11:20:21,34237583,New,769474,433521,Diapers,Baby Care,Mahal Group,2,321.33,30,951.43,22,3.55,Significantly Delayed,4,Neutral,Delivery,0,0,0,0.00%,1,0,285.429,3-4 km
8675579025,2024-07-06 11:59:17,44409533,New,789300,317242,Pulses,Grocery & Staples,Rastogi Group,1,198.15,15,2636.86,2,3.41,On Time,4,Neutral,Delivery,0,0,0,0.00%,0,0,395.529,3-4 km
5195999941,2024-07-19 18:51:00,52757321,New,262684,34186,Mangoes,Fruits & Vegetables,Mandal-Kar,3,925.65,25,2298.98,14,2.34,Slightly Delayed,4,Neutral,Customer Service,0,0,0,0.00%,1,0,574.745,2-3 km
5210007923,2024-10-01 05:12:34,97507853,Regular,910042,492958,Lotion,Personal Care,Acharya PLC,1,84.2,35,1278.93,1,2.16,On Time,3,Neutral,Product Quality,0,0,0,0.00%,0,0,447.6255,2-3 km
6595771960,2023-04-05 03:22:22,45700473,Inactive,88698,949818,Biscuits,Snacks & Munchies,Yohannan Inc,3,483.05,35,4251.75,4,1.75,On Time,2,Negative,Delivery,1,0,1,0.00%,0,1,1488.1125,1-2 km
4247338382,2023-12-05 02:01:24,34853377,Premium,986269,354409,Pulses,Grocery & Staples,Bose-Pandit,1,325.08,15,989.88,29,4.26,Significantly Delayed,5,Positive,Product Quality,0,0,0,0.00%,1,0,148.482,4-5 km
